,words,x,y
2167,FSS,-1.0204717,-1.1757388
2168,Korean.,-0.32632568,-0.5601768
2169,Spanish,-0.7279562,-1.8830932
2170,('AEPD'),-1.4298519,0.4512492
2171,Resolution'),-3.5859632,1.9596089
2172,fining,-5.034387,2.0984468
2173,Just,-2.8342018,0.52019876
2174,"Landed,",-2.8857574,0.35242423
2175,SL,-3.7337954,0.36262456
2176,"€3,000",-3.3101969,0.14061561
2177,Directive,-0.5385732,2.2401283
2178,(Directive,-0.7841208,-0.5335167
2179,2002/58/EC),-0.80027604,-0.71570235
2180,ePrivacy,-1.4066783,1.1447288
2181,Directive'),-1.4798994,1.7070469
2182,cookie,-0.57166314,4.618555
2183,"policy,",1.9427933,3.5893917
2184,expressing,-1.7013464,2.8127322
2185,warning,-3.127223,8.626559
2186,13,-0.39008334,0.67444247
2187,Landed's,-1.671189,0.18756235
2188,policy.,-0.11156339,-0.09959266
2189,AEPD,0.21452849,-6.3605275
2190,"pages,",-1.470601,-0.1667791
2191,"English,",0.43866548,-0.9049926
2192,despite,3.0068948,-1.1982462
2193,territory.,-0.15105316,-0.113428004
2194,banner,-0.4557071,1.1907222
2195,cookies,4.2422943,-3.470971
2196,"page,",-0.5172715,0.44725767
2197,mechanism,2.9957368,0.31971782
2198,allows,3.266249,-1.2783636
2199,"accepting,",1.2628164,-0.37219346
2200,"rejection,",1.1229912,-0.69150037
2201,installation,0.93817425,-1.41263
2202,"cookies,",0.8446785,-1.5706917
2203,loaded,-0.11397915,-1.5497783
2204,action.,0.30974087,-0.5405383
2205,offence,-0.45160052,-1.7408378
2206,'slight',-0.73776203,-2.0091634
2207,38(4)(g),-0.39282346,-0.61306083
2208,"Directive,",-0.86948794,0.72690684
2209,criteria,-0.88890576,1.1525027
2210,listed,-0.3930069,0.6051047
2211,40,-1.1956977,-0.17367068
2212,Directive.,-1.1129451,-0.45164305
2213,websites,-0.4766093,-0.110097356
2214,English.,0.3257697,-0.01831645
2215,"Resolution,",-0.46345234,-0.33699697
2216,Monetary,-2.5908735,-0.8057682
2217,Singapore,-2.4924047,5.547208
2218,('MAS'),-2.4491143,0.67863387
2219,enhancing,-0.07892889,2.6993372
2220,enterprise-wide,-1.3924421,3.0048528
2221,assessments,0.9430039,2.6918764
2222,countering,-1.4976852,-0.043918192
2223,('CFT').,-1.0805507,-0.6826255
2224,institutions,6.7648993,5.385977
2225,develop,1.5658531,0.45759514
2226,systematic,-0.35642573,0.39316347
2227,methodologies,-0.4339375,0.39774957
2228,effectively,-0.83877814,0.4671959
2229,analyse,-0.45409584,0.06343836
2230,inherent,-1.6479455,0.036096185
2231,"risks,",-0.014135339,1.6154026
2232,assess,-0.0018544671,0.07651228
2233,"controls,",0.83222705,-1.2197179
2234,residual,-0.81759465,-0.11536732
2235,mitigating,-0.94296235,2.059311
2236,perform,1.884449,0.004178978
2237,testing,6.762471,1.0241983
2238,"manner,",0.3101891,0.11567569
2239,incorporate,0.10991804,0.30038404
2240,addressing,-0.15598,3.114437
2241,Decision'),-6.4794073,7.76093
2242,proceeding,-1.5642368,1.3257953
2243,"PS/00092/2020,",-2.7320209,0.2717142
2244,GROW,-3.5253077,0.1169796
2245,BEATS,-2.8189015,1.0392766
2246,layer,1.7157433,-0.41340488
2247,second,0.05116024,-1.2067226
2248,characteristics,1.0719275,-2.919968
2249,"installed,",1.7408733,-1.7100657
2250,active,3.1700869,1.4988346
2251,terminal,-0.26233187,-2.3031259
2252,equipment,0.65771824,-3.7394774
2253,user.,-1.288011,-1.7752494
2254,insufficient,1.3578168,0.8706639
2255,"management,",0.9352357,-3.3475196
2256,established,-0.71840745,0.023658844
2257,reject,-0.542382,-1.0981396
2258,cookies.,-1.1699724,-1.2892863
2259,"€3,000.",0.18520042,0.04211174
2260,"Decision,",-1.6066892,-2.0538788
2261,Institute,-4.2587905,0.76576585
2262,Technology,-5.0761385,3.4186583
2263,('NIST'),-3.4176755,2.915874
2264,Informative,-2.3336709,2.972139
2265,References,-4.0458694,1.5304828
2266,('NISTIRs'),-1.6985854,0.6608818
2267,Cybersecurity,-4.969412,4.3664083
2268,Online,-2.798031,-0.05387927
2269,('OLIR'),-3.3056293,-0.33973268
2270,"Program,",-3.4157417,-0.63306886
2271,Draft,-1.4406544,1.5625997
2272,(2nd),-2.2284317,-1.5307889
2273,NISTIR,-2.0531487,-1.212999
2274,"8278,",-0.69762474,0.002723089
2275,"8278A,",-0.65944636,0.058995288
2276,comment.,0.4608056,0.60953933
2277,NIST,-4.1919146,-1.9451776
2278,8278,-1.3468279,-1.3298045
2279,"describes,",-1.3259147,-1.2259367
2280,OLIRs,-1.8978536,-0.9179242
2281,OLIR,-0.6151879,0.4861282
2282,benefits,-2.5064938,-1.335205
2283,"OLIRs,",-2.6941338,-1.3848665
2284,introduction,-2.5662272,-1.6098267
2285,Framework:,-1.4270062,-1.436609
2286,A,-1.2797353,-1.4363022
2287,Tool,-1.417702,-1.4659534
2288,Improving,-1.0954823,-1.0852411
2289,Enterprise,-1.2134233,-0.92726076
2290,Management,-2.7565603,1.5838251
2291,v1.0,-1.8576651,-1.1050739
2292,focal,-1.9336509,-1.082893
2293,document,1.5520471,-1.0443352
2294,template.,-1.6635814,-0.8978444
2295,8278A,-0.8608653,-0.20140398
2296,instructs,-0.3202171,0.35640013
2297,developers,-0.4564347,0.4682731
2298,Focal,-0.103367075,0.9849524
2299,Reference,-0.029150395,0.695578
2300,included,4.4095383,-0.92509085
2301,Catalog.,-0.11872629,-0.8702803
2302,drafts,-0.35335943,-0.31486598
2303,Australian,-2.870589,0.1619736
2304,Strategy,-3.647799,-2.9198992
2305,Strategy').,-1.4297608,0.66120493
2306,Australia's,-1.9905071,0.29013428
2307,approach,2.017251,1.744386
2308,keeping,0.9630303,-0.99133366
2309,infrastructure,2.9725566,-2.474122
2310,Cyber,-3.7969046,0.6898788
2311,Enhanced,-2.1299725,0.037463557
2312,Situational,-1.5979735,0.30756184
2313,Awareness,-1.0510142,0.32361892
2314,Response,-1.2619482,1.9432651
2315,package,-0.37327015,0.32784903
2316,strengthen,2.782858,-1.2924724
2317,"capabilities,",0.119833946,-0.48476085
2318,"businesses,",0.55522895,-0.9494278
2319,raise,0.9780814,-0.52580076
2320,community's,-0.20275722,-1.4838363
2321,awareness,2.460433,-1.6300733
2322,issues.,1.605849,0.031960335
2323,consult,-0.37122604,-2.2269056
2324,legislative,1.4936298,-1.4020883
2325,baseline,-0.058338895,-0.6403249
2326,"laws,",0.29305288,-1.3282131
2327,"directors,",0.90321046,-1.5888029
2328,entity's,0.11955298,-2.35548
2329,"duties,",-0.04609353,-2.1718438
2330,manufacturer,-0.68622553,-1.2850927
2331,internet-connected,-0.9199998,-0.7290328
2332,devices.,-0.49816257,0.66752785
2333,Government's,-0.31208235,-0.9968377
2334,intention,-0.55340415,-1.2099929
2335,enforceable,0.4439975,0.28253487
2336,entities.,-0.029276375,-0.9323698
2337,Central,-3.9798927,0.09549402
2338,Malaysia,-2.7967765,3.6085143
2339,('BNM'),-1.7411329,0.6016809
2340,launch,-2.6481793,2.4301498
2341,FinTech,-3.0906458,0.9187544
2342,Booster,-3.6102936,1.2398264
2343,Program'),-2.8012657,1.0686569
2344,developed,-0.22511834,1.8169951
2345,collaboration,-1.9272515,2.249511
2346,Economy,-2.7722723,-0.21046008
2347,Corporation.,-1.4318748,-0.22319779
2348,BNM,-3.045363,-3.680046
2349,Program,-2.6240134,-2.890393
2350,meant,2.6668096,0.6007056
2351,help,0.47579783,1.6989598
2352,meaningful,-0.24989605,0.8944089
2353,innovative,3.3999457,2.4930336
2354,products,0.783826,0.48878404
2355,services,3.5290997,1.4429976
2356,understanding,0.93283105,2.1353755
2357,participate,0.049409356,1.0640316
2358,sessions,-0.31074464,0.6945489
2359,clinics,-0.15749605,-0.14410648
2360,covering,0.2567977,1.437866
2361,"including,",0.16769037,-1.8561952
2362,"cybersecurity,",0.65096956,-2.3180327
2363,"governance,",1.2516397,-1.3040266
2364,centralised,1.3710065,-0.6420847
2365,hub,-0.013903312,-0.24455999
2366,"consultants,",-0.05036905,0.42106983
2367,"advisors,",0.1906248,0.79273385
2368,solution,-0.16282569,0.78481084
2369,tools,1.0934851,0.48885208
2370,services.,0.19047506,-1.7902882
2371,Leaders,-0.8912207,-0.49844065
2372,Senate,-6.158212,3.6474776
2373,"Commerce,",-2.8764896,-0.03912312
2374,"Science,",-3.0985062,0.06997044
2375,Transportation,-3.368801,0.21046239
2376,House,-2.2748299,-0.47551388
2377,Energy,-2.321901,0.119495586
2378,"Secretary,",-2.6927333,-0.30979693
2379,Wilbur,-2.6545205,-0.3180989
2380,"Ross,",-2.240906,-0.46483853
2381,('FTC'),-1.4697126,-0.903173
2382,"Chairman,",-2.06717,-1.3411108
2383,Joseph,-2.4819255,-1.6902525
2384,Simons,-2.4070356,-1.7290509
2385,EU's,-0.52121156,-0.31569597
2386,urges,-1.9057633,-1.6919535
2387,counterparts,-1.0602376,0.44646496
2388,interim,-0.24555613,0.37199777
2389,assist,0.62619156,-0.73228073
2390,Case.,-0.5690424,-0.9695701
2391,Polish,-1.2158864,-2.327598
2392,('UODO'),-2.2317,0.83919525
2393,"August,",-2.8605042,1.6804066
2394,issue,-1.9776706,3.4252124
2395,reprimand,-1.3245931,1.4465661
2396,school,3.8711324,0.29367006
2397,students',0.46474195,-0.41548592
2398,questionnaire,2.1227047,0.5594844
2399,require,3.1254709,0.29627424
2400,psychological,0.66714543,0.89804804
2401,attend.,0.5192727,-0.23391914
2402,UODO,-2.3953326,-4.7780447
2403,contrary,1.3473128,-2.351801
2404,6(1)(c),0.013978839,-0.9545505
2405,regulating,0.48661128,-1.9499182
2406,functioning,2.306762,-0.86702585
2407,educational,1.1802539,-1.1923472
2408,specify,0.46399134,-0.27927905
2409,obligations.,0.11164531,0.20427375
2410,"stage,",1.3175416,-1.1408361
2411,corrective,1.5693676,-1.1105888
2412,actions,4.3910108,0.5139075
2413,destroying,1.2964257,-0.80503005
2414,forms,1.1307647,-0.3442122
2415,organising,0.5741206,-0.23654494
2416,Decision,-1.8802177,-3.1793768
2417,Polish.,-0.38827217,-0.29785848
2418,stating,-1.7831919,-0.3779834
2419,permissible,-1.4381472,-0.8155643
2420,unnamed,0.6937916,-0.29450673
2421,process,6.0460625,2.3764095
2422,fingerprint,0.61463994,-0.30736214
2423,uniquely,-0.6145416,-0.68981016
2424,identifying,1.302185,1.5407587
2425,Council.,-1.0575774,-0.7681275
2426,trade,0.16331053,-1.1891984
2427,complained,-2.0743077,0.7388826
2428,fingerprints,0.77359253,-0.5568043
2429,view,1.4073614,-1.048619
2430,unambiguously,1.3239397,0.34809676
2431,approaching,-0.51316726,-0.048623387
2432,leaving,-0.3745333,-0.27199364
2433,workplace.,-0.052108213,-0.47574866
2434,council,-0.6821789,-1.7939419
2435,believe,0.6502274,-1.1938809
2436,competent,2.739346,-0.30042192
2437,"issue,",1.1153245,-1.2349142
2438,matter,0.7893613,-1.037523
2439,covered,1.9580071,0.6987405
2440,Employers',-0.5131498,-0.041054264
2441,Confederation,-3.0133276,2.8504124
2442,Union,-4.9023886,4.479335
2443,DA/LO,-2.8631818,1.6930898
2444,Agreement'),-3.6865811,4.8063083
2445,"measures,",-1.0242856,1.9429928
2446,believed,-0.7581123,-1.2588611
2447,forum.,-0.34925127,0.17188802
2448,Agreement.,-1.0723598,-0.6507873
2449,justified,0.68264735,1.4199829
2450,grounds,-0.7803578,1.4233639
2451,crucial,-0.7393646,1.7639414
2452,food,-0.7804938,2.1819355
2453,"safety,",-0.3299785,0.36795357
2454,export,-0.7641001,-2.2473342
2455,"opportunities,",-0.4264439,-2.624277
2456,gain,0.2783129,-1.3678051
2457,production,3.0402858,-0.21025543
2458,site,0.10738055,-0.7530015
2459,participated,0.394594,-0.3102327
2460,product.,0.3539675,0.025517398
2461,key,2.5125186,-0.09365807
2462,tags,1.2440121,-1.8935068
2463,scan,1.4537139,-1.6610422
2464,assurance,2.054453,-1.0933002
2465,"production,",1.6412575,0.85921264
2466,theft,-0.15012713,0.25161183
2467,replacement,-0.882764,-0.59917027
2468,"tags,",-1.0808257,-1.1840732
2469,incorrectly,-1.119764,-0.97131217
2470,intentionally.,-1.1106819,-0.8473001
2471,individual's,-0.37841064,-0.44981325
2472,"fingerprint,",-0.6172637,-0.30289495
2473,unique,-0.94553936,0.3314024
2474,template,-1.056954,0.30258998
2475,fingerprint.,-0.6649639,0.784507
2476,scanner,-1.4977975,-1.6351773
2477,designed,1.4144572,-1.204296
2478,"scanner,",-0.47500923,-1.4093112
2479,fall,0.3109253,-1.4782127
2480,"hands,",0.72377664,-0.8306941
2481,copy,-0.00298443,-0.11488026
2482,associated,2.8434637,1.8767991
2483,"database,",-0.532387,0.36639702
2484,server,0.7478432,1.9944385
2485,group's,-0.018245943,-2.1577165
2486,head,-0.26811644,-1.8010458
2487,office,0.09937618,-0.9337
2488,department's,0.52343327,-2.17025
2489,separate,2.4442177,0.801179
2490,coding,0.26800457,-0.54288507
2491,non-employees,-0.27292156,-1.369702
2492,"PCs,",1.1079749,-1.0970938
2493,few,1.5005026,-0.0005719984
2494,work-related,1.2611334,0.5414871
2495,"this,",0.8180067,-1.6339816
2496,department,0.26809436,-1.7984396
2497,payroll,-0.68739253,-1.8682754
2498,office.,-1.1453725,-1.510351
2499,After,-1.0838684,-1.6127632
2500,overall,1.0537926,-2.201013
2501,"review,",-0.28984857,-1.3782961
2502,overriding,1.0901277,1.1065303
2503,therefore,5.308346,2.4407628
2504,12(1),-3.0195975,0.99310696
2505,502,-3.6055474,0.3723824
2506,Provisions,-1.770769,1.1325792
2507,Natural,-2.101047,-0.19612746
2508,Persons,-2.2981286,-0.11018484
2509,Regard,-2.4427004,0.04922953
2510,Processing,-3.2967534,1.0437182
2511,Free,-2.7623215,0.8564133
2512,Movement,-3.3987005,0.5330703
2513,Such,-3.192853,0.2924435
2514,Data.,-2.766503,-0.20302694
2515,DanishThe,-2.2932837,0.22125058
2516,Chamber,-4.6455803,-0.33864644
2517,Deputies,-2.2314122,1.2149326
2518,Opinion'),-3.4232635,2.0968554
2519,"Deputy,",-3.550194,1.5698478
2520,Damião,-3.5135295,1.034111
2521,"Feliciano,",-3.8657143,0.5888413
2522,Provisional,-4.8048577,2.059221
2523,Measure,-3.5880854,1.3186367
2524,959,-3.8125632,1.284487
2525,April,-4.0472307,0.7080178
2526,"Measure'),",-2.3267355,0.6100223
2527,"proposing,",-2.1719272,0.6482873
2528,effect,0.15709843,-1.3857589
2529,maintained,-0.97437924,1.4454628
2530,originally,-0.9481066,1.2305535
2531,provided.,-0.40250275,0.93698055
2532,still,4.839206,2.1787777
2533,pending,-1.2857771,0.9136205
2534,Brazil.,-0.5855176,0.42033097
2535,"Opinion,",-0.6221733,-0.44281116
2536,Ukrainian,-1.7985412,-0.03144399
2537,Parliamentary,-2.1073256,0.19775775
2538,clarifying,0.056030832,0.46976647
2539,lawyer's,0.19344902,-0.8942442
2540,client.,0.6458173,-1.0090717
2541,"health,",0.7833179,-1.2763146
2542,2297-VI,-0.9315449,-0.1290209
2543,amended).,-0.18643568,-0.065977894
2544,lawyer,0.54635614,-0.48857838
2545,emphasising,0.2885809,0.23640962
2546,onus,0.25319183,0.6757586
2547,"lawyer,",0.373872,0.24450576
2548,access.,-0.18853094,-0.934201
2549,"Ukrainian,",-1.3055531,-0.85304844
2550,Centre,-4.2573633,2.971385
2551,('NCSC'),-2.0659928,1.5188788
2552,Guidance').,-3.0801306,1.992597
2553,seven,-0.8901658,-2.120023
2554,asking,0.24375445,-0.7449549
2555,considering,0.7168302,-0.6943793
2556,purchasing,3.0374157,1.0430874
2557,"insurance,",1.987577,-1.1705842
2558,defences,0.5609458,-0.47126108
2559,"place,",0.91472447,1.7430767
2560,might,3.759787,0.14630628
2561,understand,1.3340981,-0.8695102
2562,impacts,-0.60912406,-0.9300466
2563,incident.,-0.4113521,0.4358161
2564,Intelligence,-3.846601,-0.14954135
2565,Unit,-3.2845457,0.14520176
2566,('FIU'),-3.7918127,0.76413304
2567,31,-7.599894,11.347552
2568,annual,-3.406078,2.4559379
2569,Annual,-1.6825122,-4.082968
2570,"addresses,",2.5704036,-1.6041329
2571,digitalisation,0.99399877,-1.668471
2572,analytic,-0.593619,0.70900226
2573,plans,0.3943226,3.080892
2574,('ML'),-2.1201572,0.7574023
2575,schemes.,-1.1103647,0.17561737
2576,protecting,1.6478175,0.05260747
2577,created,0.6072237,-0.0932067
2578,FIU,0.9540758,-3.0948763
2579,"specialist,",0.23673747,0.81948256
2580,implemented,1.9387218,-0.42817873
2581,strategic,-0.5200885,-1.4808103
2582,analyses,-1.0739124,-1.616475
2583,ML,-1.1669835,-0.93121696
2584,virtual,-1.5429033,-0.33079144
2585,"currencies,",-1.3237207,-0.28129128
2586,professional,-0.479569,-1.3473719
2587,priorities,0.26330853,-1.981632
2588,detection,1.6817164,-1.5823035
2589,large-scale,0.69188225,-1.8776367
2590,"schemes,",0.69664973,-0.20744237
2591,freezing,-0.74451727,-0.23591949
2592,"proceeds,",-1.2901542,0.40177312
2593,drafting,0.9412156,0.70387554
2594,materials,-1.1039157,0.671708
2595,pre-trial,-1.4486091,0.32580608
2596,investigation.,-1.3834492,0.28840283
2597,Singapore's,-1.5499496,1.6270674
2598,Minister,-3.0599947,2.0749853
2599,"Industry,",-1.7506787,0.8769926
2600,Chan,-2.0927753,0.75150526
2601,Chun,-2.3864179,0.39694905
2602,"Sing,",-2.3124826,0.53396314
2603,"Trade,",-2.5063896,0.81882614
2604,Tourism,-2.1973677,0.9366323
2605,"Investment,",-2.1019957,1.0313599
2606,Simon,-2.1151514,0.4687072
2607,"Birmingham,",-2.1448812,0.19023612
2608,signed,-2.3361154,1.7871445
2609,Singapore-Australia,-2.1770802,-0.75468856
2610,Agreement,-2.0909626,-1.0573322
2611,('SADEA').,-2.154352,-0.75952476
2612,SADEA,-1.1196728,-4.9179373
2613,trusted,0.93492967,-3.1745877
2614,flows,3.1805732,-1.6221011
2615,avoiding,1.377005,-0.9767279
2616,"localisation,",1.137578,-0.075346366
2617,businesses',-0.531778,-0.21018818
2618,proprietary,-0.5075605,-0.27324885
2619,Sing,-1.1360185,-2.7063043
2620,'the,-1.4947908,-3.7934992
2621,easier,-0.8743649,1.3857529
2622,more,1.9404223,1.675658
2623,cost-effective,-0.69957185,1.1836953
2624,engage,-0.42186865,-0.11939395
2625,Australia.,-0.30776942,-1.3316416
2626,forces,-0.25322932,-0.596536
2627,ways,1.0443032,0.61218333
2628,reach,0.9899549,0.8153749
2629,adapt,0.6605865,0.93830985
2630,way,2.761631,1.046721
2631,doing,-0.16043603,-0.72313523
2632,"business,",1.7773823,-1.6005868
2633,agreements,-1.0596944,-1.7583803
2634,our,-0.7043007,-1.4382149
2635,digital,5.371529,2.1049857
2636,economy,0.48171213,0.48692715
2637,tap,-1.1265845,0.6688225
2638,create,0.34532693,0.20760356
2639,services.',-1.0373853,-0.05047655
2640,proceedings,-1.6513696,1.8537375
2641,"PS/00009/2020,",-2.4663396,0.23110773
2642,Vodafone,-2.1359158,0.5021248
2643,"España,",-2.1432464,-0.75746906
2644,SAU,-0.93565047,-0.16914287
2645,"€60,000",-1.3370047,-0.2520905
2646,claimant,-0.71880585,-1.380146
2647,message,-0.7286448,-0.18354234
2648,España,-1.405291,0.670619
2649,thanking,-0.5566511,0.6218099
2650,purchase,0.14197771,0.27326587
2651,recognise,2.0696557,0.5162825
2652,customer.,0.18281168,0.29757032
2653,"Futhermore,",-0.68099266,-0.69587326
2654,claimants,0.94167244,-0.9050714
2655,banking,1.5452384,-0.61798716
2656,obtain,4.524914,0.48764044
2657,prepaid,2.6964717,-0.48140413
2658,Lycamobile,0.19652231,-1.314634
2659,cards.,-0.17352392,-1.2729639
2660,voluntary,2.3264802,0.48041084
2661,"payment,",-0.31151432,0.3321531
2662,"€48,000.",-0.056104485,-0.30582044
2663,in-depth,0.6227012,0.02913386
2664,Google,3.147894,-3.2881174
2665,LLC's,-1.0311549,-1.8408912
2666,proposed,-1.0389922,-2.9829216
2667,acquisition,-0.43881616,-1.3374226
2668,Fitbit,-1.9401485,-1.5581235
2669,transaction,0.8624985,-1.1556492
2670,Google's,1.825064,-0.89032954
2671,market,0.30574387,-2.2937
2672,position,0.67569065,-1.9151243
2673,online,3.4762948,-0.84030694
2674,markets,0.914572,-1.6913334
2675,increasing,1.3455409,-1.8320663
2676,personalisation,-0.38845477,-0.24440782
2677,ads,-0.8717832,0.10032137
2678,displays.,-0.76676196,0.4129128
2679,afforded,0.56613714,-1.8967425
2680,barriers,2.8666523,0.659432
2681,expansion,2.0551546,1.962543
2682,competitors,0.8869034,-0.11178553
2683,market.,-0.1450077,-1.6240233
2684,90,-1.158791,-0.38929114
2685,days,-1.2686657,-0.16392155
2686,9,-2.8281703,1.529446
2687,decision.,-0.12037388,0.64374155
2688,Access,-4.3457756,0.5246291
2689,('INAI'),-2.7294555,1.279594
2690,25,-1.2671118,3.6427205
2691,creation,0.02848143,2.1880634
2692,Working,-2.8982434,1.5682684
2693,Group,-4.1769257,0.30595994
2694,Intersecretary,-3.1356773,1.3699048
2695,"Group'),",-3.043692,1.019027
2696,convened,-2.9111671,1.2900282
2697,Economy.,-0.8951449,-0.36850515
2698,follow,-1.5914091,0.16700909
2699,up,3.2056603,4.2055116
2700,commitments,-1.760425,-0.032721516
2701,Chapter,-1.8879418,-1.1861274
2702,19,-1.6522362,-1.6380829
2703,Mexico,-1.708568,-1.8586228
2704,Canada,-2.3662279,-0.46315902
2705,INAI,-0.581211,-1.869571
2706,discussed,-1.5392133,-1.2902722
2707,factor,0.49499848,0.12860683
2708,commerce.,-0.93887293,-1.0935284
2709,competitiveness,-1.2014283,-0.97277325
2710,boost,-0.61821014,-0.54289556
2711,Ombudsman'),-4.201186,1.8088437
2712,05,-2.9842553,1.2045476
2713,Sanctions,-6.063211,0.4142537
2714,"Chamber'),",-3.8793323,1.9150789
2715,Independent,-1.3778486,0.58116347
2716,Consulting,-3.183894,2.1397867
2717,(Acc,-2.4435327,0.6135593
2718,Varsinais-Suomi),-2.6151626,1.0760779
2719,"€7,000",-2.2624295,1.4050822
2720,electronic,6.1632276,5.703642
2721,messages,0.8602113,0.9608355
2722,non-compliance,0.48622566,-0.29837233
2723,rights.,0.6110695,-1.0021441
2724,non-exercise,0.5927225,-1.0106413
2725,rely,1.1255738,0.4380596
2726,defence,-0.2682749,1.8815467
2727,targeted,1.1436925,1.116473
2728,entities,2.5917459,0.5342788
2729,"(917/2014),",-0.3782817,0.3604361
2730,"considering,",-0.5768077,-0.32310605
2731,recipient's,-1.0799825,-1.4236348
2732,job.,-1.0288675,-0.9062633
2733,concerned,3.5918796,-2.653997
2734,fact,4.3219533,-0.8578258
2735,responded,2.6077733,-0.54319954
2736,month,-1.0188959,-0.571457
2737,receipt,-1.5723013,-1.1063253
2738,request.,-0.24811128,-0.14145158
2739,appear,0.25391668,-1.2464322
2740,organised,1.9870914,0.19319303
2741,demonstrate,4.2834215,-2.274565
2742,lawfully.,0.8061685,-0.86759233
2743,obliges,-1.423557,0.0758757
2744,rectify,-0.69820803,0.12425901
2745,conduct,4.9323397,2.5518422
2746,regard,0.32425225,1.8149444
2747,exercise,1.9447641,0.8364525
2748,subject's,1.8855693,2.310846
2749,Internal,-2.810628,0.36874652
2750,('DIA'),-2.3456109,0.53954536
2751,Identity,-2.961459,2.5746162
2752,Trust,-2.4369028,1.2890904
2753,Framework,-1.722983,4.232002
2754,Framework'),-2.4602618,0.54093903
2755,DIA,-1.1610167,-3.6661925
2756,"framework,",-0.5278105,-1.0880193
2757,tested,0.14948952,-0.5163215
2758,drafted.,0.53219384,-0.8369139
2759,accredited,0.5342932,-0.58568484
2760,"rules,",-0.27711374,0.33845636
2761,"privacy-enhancing,",-0.66515905,-0.138511
2762,interoperable,-0.5149348,-0.3411883
2763,approaches,0.81025165,-1.2476332
2764,scheduled,-0.47665885,0.14377864
2765,introduced,-0.8078313,1.4220392
2766,2021.,0.5474505,0.11874915
2767,28,-0.32941997,2.61312
2768,impose,-0.3621362,1.5207546
2769,"€250,000",-2.1209671,1.8912646
2770,Spartoo,0.21336453,0.47633764
2771,SAS,-2.3973053,0.8968238
2772,multiple,-2.0232117,0.09030323
2773,breached,-0.77483207,0.09409035
2774,5(1)(c),0.17496453,-1.3765574
2775,"GDPR,",2.4106402,0.7985985
2776,retained,-0.10941381,-0.28268325
2777,longer,0.6601655,-0.26474866
2778,5(1)(e),0.10266736,-0.6448548
2779,abide,-0.4194873,0.25213984
2780,32,0.5766395,-0.9393067
2781,fraud,2.306599,2.7298832
2782,"prevention,",1.7648774,-0.22859772
2783,"details,",1.7367009,0.56945956
2784,customers',3.2839618,-0.13643572
2785,cards,0.95903325,-2.248568
2786,excessive,0.5138958,-2.6440518
2787,minimisation.,0.5075862,-1.6592994
2788,prospect,0.13348503,0.49051398
2789,erase,0.40068096,-1.2837362
2790,archive,0.34810892,-1.3189275
2791,"retaining,",-0.27260828,-0.5528224
2792,exceeding,0.30642304,-0.21548596
2793,five,0.6446025,-1.050926
2794,names,6.2537637,-0.6213944
2795,non-anonymised,0.6316879,-0.80946875
2796,form,0.67263025,-0.88792247
2797,re-use,0.4608495,-1.5318574
2798,contradicted,0.28765175,-1.471697
2799,misinformed,1.1367476,-1.2981694
2800,bases,1.3706709,-0.5193963
2801,behind,0.4720161,-1.9281671
2802,recipients,1.697581,-0.7327264
2803,"rights,",4.7198806,-0.11413562
2804,GPDR.,-0.70562005,-0.36046806
2805,strong,1.5955918,-0.23804377
2806,"CNIL,",-0.853197,-2.00984
2807,clients,-1.2842373,-0.48006344
2808,prospects,-0.7788344,0.10015141
2809,imposed,0.6165082,2.8943148
2810,asked,-1.585414,5.013395
2811,conformity,-0.057461012,0.10652929
2812,months,0.9281563,1.4225333
2813,Decision.,-0.3343799,-1.021887
2814,Walgreens,-0.13635184,0.6992055
2815,Co.,-2.4635632,0.61261654
2816,('OCR'),-0.15885769,0.6142356
2817,incident,-0.5704676,4.359531
2818,"72,143",0.3550809,-0.31291544
2819,victims.,-0.7110307,-1.147561
2820,Notification,-2.6003335,-2.0679092
2821,"General,",-3.2922735,-0.21746211
2822,error,0.6437844,2.3262148
2823,feature.,-0.10479857,-1.9348477
2824,An,0.011874641,-0.5466628
2825,viewable,0.32688624,0.07241691
2826,app.,-0.46939263,-0.74942476
2827,determined,1.3603702,-1.0036423
2828,viewed,0.79582655,-0.72898084
2829,last,0.08892299,-1.1805826
2830,prescription,-0.17521301,-1.14791
2831,drug,0.77190036,-0.630759
2832,number.,-0.03379984,-0.3981839
2833,undertaking,-1.1635809,0.39546123
2834,inquiry,-1.4267436,1.0296022
2835,distribution,-0.8491634,-0.7939478
2836,"Health,",-0.31083182,-0.85288787
2837,recent,-1.2516072,0.0033213
2838,breach.,0.33218777,-0.36422947
2839,publicly,2.2414777,0.044454094
2840,findings,-0.9033614,1.6383007
2841,early,-1.2641618,0.49037734
2842,September.,-1.1047354,0.04033359
2843,Bosnia,-1.6277276,-0.0036738575
2844,Herzegovina,-1.5018739,0.06271176
2845,('AZLP'),-1.8043599,0.36160493
2846,Report').,-2.228242,1.1349478
2847,49/06,-0.94215333,-0.111983865
2848,(‘GDPR’).,-0.42754832,-0.41090107
2849,AZLP,-1.2915429,-1.1042867
2850,completed,-0.3252868,-1.8439282
2851,16,-1.7984322,-1.5556669
2852,"investigations,",1.104435,0.66248673
2853,133,-0.37749332,-0.5810432
2854,"complaints,",-0.64353544,0.12098087
2855,94,-0.42865735,-0.37451148
2856,"resolved,",-0.103381254,-1.4418308
2857,misdemeanour,-0.8036302,-0.3494688
2858,"warrants,",-0.77322716,-0.08476208
