,words,x,y
4901,"Case'),",-0.89289385,0.53946567
4902,elaborate,1.1014435,-0.12902057
4903,sectoral,0.8079537,0.022479841
4904,contractual,0.16178016,0.13559097
4905,clauses.,-1.0713277,0.511895
4906,EFPIA,-0.36928228,0.3432628
4907,disruption,-0.61596787,0.06921837
4908,jeopardise,0.2769145,0.36997068
4909,"reactions,",-0.08409076,-0.8074113
4910,enabling,0.61433554,-0.97600394
4911,therapies.,-0.07992725,-0.4595488
4912,"ages,",0.17894474,-0.2613974
4913,quarantine,0.047021516,0.0318623
4914,leaked.,-0.03656669,1.0109434
4915,1994,-0.7717613,-0.8489208
4916,exceptions,0.82385886,-1.3843476
4917,lessen,1.4382678,0.8872371
4918,health.,-0.07826123,0.21733071
4919,motivations,0.25715318,2.415317
4920,political.,-1.432531,0.5192856
4921,John,-2.777653,-0.47463155
4922,"Edwards,",-2.958051,-0.9709078
4923,''The,-3.0720906,-0.97575325
4924,my,-0.77475584,1.9986049
4925,"action,",-0.47020137,1.7126473
4926,"any,",-0.86097366,1.2502248
4927,appropriate.,-0.90853274,0.3669258
4928,"[However],",-0.23446076,-0.007815923
4929,jurisdiction,1.6831497,0.9225699
4930,Parliament.,-0.5738929,0.49680036
4931,It,-0.413766,0.39085907
4932,whose,1.1648246,1.2568024
4933,office.'',-0.6921714,0.81285626
4934,('EDPB'),-1.9494082,-1.2635498
4935,Sophie,-0.7646528,0.8749702
4936,‘t,-0.7990026,0.6615861
4937,"Veld,",-0.643778,0.5717925
4938,Olivier,-0.908013,0.27015635
4939,"Chastel,",-0.8125433,0.23803331
4940,Moritz,-0.74452686,-0.045195747
4941,"Körner,",-0.7604197,-0.20778759
4942,Maite,-0.5130976,-0.38257283
4943,"Pagazaurtundúa,",-0.43043983,-0.84277755
4944,Michal,-0.3230842,-1.1885973
4945,"Šimečka,",-0.2981052,-1.303549
4946,Ramona,-0.4757509,-1.4447831
4947,"Strugariu,",-0.66998917,-1.4976221
4948,"('MEPs'),",-1.7060851,-1.1403466
4949,Prüm,-0.8028549,1.710832
4950,EDPB,0.5618087,3.1393087
4951,"consulted,",-0.5373517,0.34749836
4952,formally,-0.7729774,0.23946422
4953,"informally,",-0.2006497,0.45064065
4954,matter.,-0.13495243,0.40124568
4955,undergoes,0.0027796624,0.109560415
4956,"acquis,",0.5827665,-0.367856
4957,envisioned,0.13625562,0.15604946
4958,amendment.,0.16674393,0.29463014
4959,expanded,0.66895133,0.656759
4960,"recognition,",1.0338922,-0.13638401
4961,foreseen.,-0.096326135,-0.30168384
4962,dedicated,-0.7752345,0.5880431
4963,thorough,0.15491146,-0.16962501
4964,"assessment,",1.178906,1.3045549
4965,"measure,",-0.26386958,-0.22560334
4966,essence,0.3800347,-0.44190836
4967,respected.,0.15526165,-0.27849048
4968,reminds,1.0358075,3.084224
4969,stands,0.30368322,2.426698
4970,"guidance,",0.2769819,0.17173067
4971,proposal,0.05758131,0.3292413
4972,"envisioned,",0.78106046,0.8826921
4973,finalise,-1.2175168,0.12575813
4974,preparations,-1.2373308,-0.10608599
4975,"UK,",0.53938276,0.89088404
4976,expire,-0.24406426,0.6215521
4977,EBA,-0.14994475,1.4839531
4978,UK-authorised,-0.025444089,1.5523765
4979,wishing,0.008654613,0.62522596
4980,EU-based,0.096528575,0.24977054
4981,authorised,-0.13167682,0.68594897
4982,beforehand,-0.17324682,0.6897137
4983,authority.,-0.16292831,0.2864835
4984,"composition,",-0.8177827,0.0030309663
4985,elected,-1.0790023,0.8091566
4986,day.,-0.54743224,0.27303958
4987,Pasquale,-0.4638639,1.9419159
4988,Stanzione,-0.34525397,1.9395534
4989,Ginevra,-0.29124576,1.8460178
4990,Cerrina,-0.5632287,1.6188189
4991,Feroni,-0.44547847,1.2377906
4992,respectively.,-0.36535415,0.5910373
4993,revoked,-1.2793788,0.85137177
4994,Markets,-2.8799927,-0.19130872
4995,('CMS'),-3.1939936,0.013317667
4996,licence,-3.3995595,-0.14499828
4997,Apical,-2.3950305,1.9870899
4998,Asset,-2.1367445,1.7492396
4999,Pte.,-2.0650833,0.15571885
5000,MAS',-0.9393652,-0.3833277
5001,laundering/countering,-0.8408683,-0.19668142
5002,MAS,-2.3672173,1.6971846
5003,receiving,-1.2099084,0.02858938
5004,proceeds,-1.3053663,-0.08515512
5005,assessed,0.1623937,0.29537377
5006,presented,1.1443602,2.2215507
5007,higher,1.9392495,2.9020936
5008,"risk,",0.84073955,1.7620301
5009,politically,1.0140283,-0.8047334
5010,length,0.5168653,-1.0587838
5011,"time,",0.6319243,-0.95190895
5012,subjected,0.4893708,-0.90715516
5013,effectiveness.,-0.14364633,-1.2893811
5014,MaCom,-0.7274985,-0.0038068343
5015,A/S,-1.8162218,-0.575822
5016,passing,-0.27093437,-1.8974812
5017,parts,-1.520931,-1.2998098
5018,upper,-1.086519,-1.332963
5019,schools,-1.1762491,-1.06088
5020,assignments,-1.354897,-1.0038866
5021,Copenhagen,-1.2640862,-1.4145739
5022,plagiarism,-0.9280111,-1.2979499
5023,programs.,-0.60850966,-0.9315226
5024,regarded,1.0677844,-0.12563723
5025,person's,0.34208092,0.5664584
5026,"thinking,",0.026875144,0.43778583
5027,"judgment,",1.2399783,0.25370494
5028,sense.,-0.13669406,0.35074615
5029,seriousness,-0.12559861,0.8390517
5030,"violation,",-0.2516641,0.7756524
5031,extracts,0.5746625,0.9639288
5032,times,0.3296452,0.4549641
5033,"considered,",-0.15122344,1.2443796
5034,pseudonymised,-0.10169532,0.8087957
5035,circumstances.,-0.14010008,0.1621135
5036,"Economy,",-1.7205436,-0.36067924
5037,('METI'),-2.075675,0.021014053
5038,released,-1.5423517,0.04129436
5039,cyber/physical,-1.5971874,0.045116037
5040,appliances,-1.1375394,0.122289464
5041,Smart,-0.44940266,1.648414
5042,Appliance,-0.3126362,1.4030594
5043,guidebook,-1.1263132,0.36789882
5044,Guidebook').,-0.95325035,0.33949488
5045,"('IoT'),",0.5512722,-1.5890656
5046,"Correspondingly,",-0.22324143,0.6017182
5047,Guidebook,0.0070109684,1.3125951
5048,"companies,",0.6140205,0.7398923
5049,utilising,0.71934867,0.10307474
5050,appointment,0.20760085,0.91308767
5051,Guideline,-0.48046386,0.6905456
5052,Letters'),-2.0966954,1.2648894
5053,Maximilian,-2.2482843,-0.13375819
5054,('DPC'),-1.9328685,-1.9506474
5055,"Ltd.,",-3.1153574,1.0692229
5056,"2013,",-2.3104851,0.43808645
5057,Case'),-0.57681584,0.7135857
5058,transfers.,-0.118361294,-0.2531406
5059,CJEU,0.26559484,2.7815607
5060,DPC's,0.79477936,-0.062627465
5061,relied,0.12636906,0.62154436
5062,DPC,1.5496796,2.2398272
5063,"matter,",-0.0074932757,1.4833784
5064,steps.,-1.1929997,0.6152032
5065,"Additionally,",-0.2941852,1.7119452
5066,2013,-1.3061396,-0.6813418
5067,"complaint,",-1.9002222,0.5898443
5068,relies,0.10609072,-0.9880531
5069,30(1)(e),-0.5012656,0.15584637
5070,13(1)(f),-0.37160608,-0.100889534
5071,14(1),-0.25551045,-0.17435007
5072,Secretary,-1.142546,-0.7406853
5073,('CoE'),-0.9236824,-0.4678554
5074,Toolkit'),-0.44663683,-0.41581053
5075,particularly,0.020252395,-0.11842895
5076,"highlights,",-1.2157615,0.54519427
5077,extraordinary,-0.3791401,-0.04041203
5078,"preserved,",0.15955889,0.9613376
5079,children's,0.42589742,0.6486344
5080,Toolkit,0.0613439,0.42610028
5081,intrusive,-0.580477,-0.1338722
5082,solutions.,-0.5188505,0.13450891
5083,recommended,-0.95522964,1.9435775
5084,Arp-Hansen,0.15267056,1.5363053
5085,Hotel,-1.0833338,1.0715305
5086,"1,100,000",-1.1020815,0.71140206
5087,"€147,800)",-0.6623598,0.49598148
5088,"500,000",0.17413181,-1.2265999
5089,"inspection,",0.57174003,1.7849149
5090,processed.,0.5312863,-0.0036431055
5091,booking,0.31173575,1.0893027
5092,lot,0.7879007,0.16907679
5093,Arp-Hansen's,0.8282808,1.2401322
5094,deadlines,0.18248884,0.39860615
5095,so-called,1.4949036,1.1880463
5096,"profiles,",1.5194447,1.3017734
5097,"which,",1.0615672,1.1017299
5098,several,-1.5337914,1.9708338
5099,earlier.,-1.2607182,1.4906267
5100,Novartis,-0.8094347,1.5322953
5101,"AG,",-1.5811996,0.9264388
5102,$112,-0.99092644,1.5147874
5103,Practice,-1.0855447,-0.32579005
5104,"2016,",-0.03732377,-0.09409999
5105,"Korea,",1.9904413,-1.2556136
5106,"Vietnam,",0.06362787,-0.59816957
5107,"Greece,",-0.40662864,-0.08106982
5108,Alcon,0.13912876,1.7266362
5109,subsidiaries,1.783712,3.086948
5110,engaged,0.74971384,0.7466245
5111,schemes,1.0053879,0.76725155
5112,"2015,",-0.07191038,0.59694415
5113,Asia,0.28714323,0.60440457
5114,weaknesses,0.18179111,-0.37584478
5115,Equipment,0.024061253,-1.0066522
5116,Financing,-0.4221688,-1.0188813
5117,Arrangements,-0.14867039,-0.9047717
5118,('EFA'),-0.05431691,-0.7840791
5119,forged,-0.09894933,-0.36803475
5120,contracts,0.15264718,-0.5228608
5121,EFA,0.18627384,-0.36717218
5122,receivable,0.09422701,-0.002727143
5123,balance.,-0.2407289,0.18713027
5124,three-year,-0.20452495,0.47174603
5125,self-report,-0.111156955,0.07513357
5126,status,-0.46921706,-0.20556216
5127,remediation,-0.81006634,-0.41688147
5128,measures.,-0.59972847,-0.44551083
5129,deferred,-1.1839985,-0.06352298
5130,prosecution,-1.3535407,-0.10888912
5131,('DOJ'),-1.0943195,0.22150818
5132,$233,-0.22796537,1.1598529
5133,FPCA,-0.4817859,0.48354703
5134,Office'),-1.6333257,-0.15803601
5135,communique,-1.7347211,-0.76024556
5136,Communique'),-1.7172362,-1.0390042
5137,(Fees),-1.9798133,-0.9381629
5138,Regulations').,-1.3200594,-0.36251515
5139,"Regulations,",-0.8069919,0.7782878
5140,fees,-0.19440843,0.6037855
5141,"processors,",-0.29560745,0.5194555
5142,fresh,0.058097254,0.5750618
5143,date.,-1.0894597,0.2529696
5144,Communique,-0.21155852,0.9800863
5145,renew,1.219997,1.2302953
5146,certificate(s),1.1667551,0.87307245
5147,moratory,0.11585716,0.48017645
5148,commencement,0.63366115,-0.30731863
5149,"consequently,",-1.6713678,-0.7484428
5150,MUR,-1.6175029,0.7517564
5151,"200,000",-1.6190143,0.96792334
5152,"€4,230)",-0.18738104,0.16473867
5153,imprisonment,-0.4506683,0.39416522
5154,conviction,-0.30003074,0.73059994
5155,imposed.,-0.15666267,0.3756958
5156,('PPC'),-0.15050502,0.21318986
5157,42(2),-0.3323817,-0.11461567
5158,(Act,-0.9147382,-0.31837097
5159,57,0.3024609,-0.16477376
5160,2016),0.26456466,-0.13812205
5161,('APPI'),0.7326702,-0.2395229
5162,posting,0.6624787,-0.34317663
5163,PPC,-0.94416463,1.5567654
5164,posted,0.32733652,-0.02908566
5165,bankruptcy,0.13301751,-0.25566405
5166,"Consequently,",-0.71747786,0.718242
5167,cessation,-0.079898246,0.2948502
5168,84,-0.37905666,-0.052416693
5169,APPI,-0.6829437,-0.1798204
5170,Alexion,-0.41365686,0.46081042
5171,Pharmaceuticals,-1.2985175,1.0900502
5172,$21,-1.0215136,0.90557325
5173,"2014,",-0.9627765,1.1714453
5174,Alexion's,0.7461608,3.1582346
5175,favourable,0.06741596,-0.8855131
5176,"drug,",-0.014207104,-1.2957318
5177,Soliris.,-0.10807262,-0.8032031
5178,Russia,0.12781842,0.2327523
5179,2015.,-0.041163884,0.24120879
5180,"consequence,",-0.6380888,2.3793173
5181,false,0.35705143,1.7079906
5182,"payments,",0.93745583,-0.61081177
5183,unjustly,-0.14110464,0.49228862
5184,enriched,-0.40539393,0.52111197
5185,$14,-1.1110666,0.9129604
5186,Brazil,0.5548353,0.45079243
5187,Columbia's,0.55763525,0.6732634
5188,accurate,0.19590436,0.28949234
5189,('NCPDP'),-0.75022995,-0.44565836
5190,Decision').,-0.75027704,0.39801857
5191,NCPDP,-1.0037767,0.38664913
5192,23(5),-0.694457,0.16424453
5193,",",-0.7455049,0.3229599
5194,register.,-0.6336988,0.47495955
5195,200,-1.4747224,-0.030061632
5196,required.,0.040698756,0.07734139
5197,Cntar,-1.6550404,1.1884421
5198,Tarom,-0.27713567,2.3038678
5199,"24,180",-1.4565786,1.0134761
5200,"€5,000)",-0.48085767,0.041888654
5201,Tarom's,-0.7665462,0.6777183
5202,passengers,0.4030723,1.0484288
5203,procedures.,-0.78851086,0.20386314
5204,('AML/CFT').,-1.1408789,0.29569852
5205,vulnerable,1.3351201,-0.07104136
5206,"AML/CFT,",1.2457974,-0.43288442
5207,insurers',1.0909787,-0.554581
5208,lend,0.43011457,-0.43935075
5209,easily,0.0015117157,-0.20043378
5210,banking-related,-0.29396573,0.65580255
5211,"sectors,",0.248757,0.6448163
5212,specificities.,0.36320055,0.14672418
5213,play,0.19908786,-0.015219251
5214,efforts,1.1919676,-0.65795314
5215,reminded,-0.12354971,1.361978
5216,subject.,0.2463792,0.004519162
5217,"Bill'),",-1.8994249,-0.81028855
5218,"enacted,",-1.7035198,-0.40153772
5219,umbrella,1.0395905,-1.3597146
5220,effort,1.2936554,-1.5746057
5221,Representatives,1.1503593,-1.5848507
5222,year.,-0.60042363,0.8229064
5223,('SB'),-1.438506,-0.01864434
5224,8450C,-1.3596151,-0.178724
5225,Amend,-1.4073582,-0.8412031
5226,Confidentiality,-1.7612786,-2.1658263
5227,Contact,-1.6341496,-1.9409646
5228,Tracing,-2.2798805,-1.8004392
5229,Bill'),-5.030079,-1.3883697
5230,"passed,",-3.2858655,-0.8949026
5231,York,-2.6493177,-0.83036184
5232,Assembly,-0.6765436,-0.062339034
5233,Governor,-2.0033107,-0.87905097
5234,signature.,-1.8919472,-0.6172947
5235,"would,",-0.6018375,0.9938029
5236,except,1.0639633,-0.67109686
5237,permitted,0.43704328,0.29178855
5238,authorise,0.4167285,0.84061235
5239,waive,0.73752344,-0.5726477
5240,"written,",1.011457,-0.7139931
5241,"informed,",0.6997439,-0.58337116
5242,waiver,0.49179772,-0.5452312
5243,plain,0.1786808,-0.28037614
5244,language,-0.43859684,-0.19020115
5245,understandable,-0.6429167,-0.16858265
5246,individual.,-0.63862866,-0.053717993
5247,"possession,",-0.032682303,1.1828746
5248,"de-identified,",-0.8600477,-0.15318497
5249,re-identification,0.61060715,0.10865806
5250,agents,0.39493123,0.44575867
5251,immigration,-0.052945025,-0.0659548
5252,Quebec,-1.1746387,-0.36456287
5253,('CAI'),-1.3480885,-0.15797606
5254,Biometrics:,-0.98392475,1.0663146
5255,Principles,-0.7881205,0.14763463
5256,Respected,-0.51473695,0.062128562
5257,Legal,-0.27387854,-0.33555192
5258,Obligations,0.1287326,-0.5638774
5259,Organizations,0.22852899,-0.7700265
5260,declaration,-0.3887681,-0.7344756
5261,Form'),-0.24009448,-0.85734564
5262,measurements.,0.63269013,-0.14392295
5263,bodies,0.2985778,0.1264742
5264,derived,0.15510914,-0.5866144
5265,biometrics.,-0.17358913,-0.23630561
5266,projects,0.23284245,-0.43536282
5267,involve,0.2732917,-0.4281403
5268,biometrics,-0.061978076,0.038327977
5269,Form.,-0.53927064,0.34894195
5270,"Twitter,",-2.142296,-0.140313
5271,UK's,-1.3273398,0.52804625
5272,formal,-1.5850005,0.5312437
5273,departure,-1.3371843,0.5026631
5274,('Brexit').,-1.0322406,0.30920476
5275,"specialists,",0.43538266,-0.4420218
5276,small-and-medium,-0.48660317,-0.13106853
5277,interactive,-0.08927306,-0.7915935
5278,EEA,1.0093703,0.50134844
5279,Josh,-1.831826,0.089682996
5280,"Hawley,",-1.5980777,0.16318269
5281,introduce,-0.5093114,0.01651035
5282,Decisions,-1.9469731,-0.46015036
5283,Are,-2.1239805,-0.5603439
5284,Downgrading,-2.3981607,-0.7281308
5285,(BAD,-2.6612115,-0.700266
5286,ADS),-2.53195,-0.58626616
5287,Senate.,-1.354926,-0.1429974
5288,immunity,-0.9849877,0.39788815
5289,230,-0.8246981,-0.56160396
5290,1934,-0.6373207,-0.8512358
5291,manipulative,1.742287,0.44065338
5292,behavioural,0.5555368,0.20341995
5293,"ads,",1.5113978,-0.5914973
5294,Hawley,-0.5652296,0.935188
5295,"""big",-0.0614294,0.78593373
5296,tech's,0.30139387,0.37245637
5297,comes,0.38357368,0.26836044
5298,hidden,0.7617414,0.26829997
5299,price,0.68564874,0.390852
5300,tag,0.933363,0.5372892
5301,almost,1.7060466,1.793309
5302,return,2.8789244,0.34618002
5303,anyone,0.801754,0.7656671
5304,themselves.,0.38807186,0.6797522
5305,From,-0.11512785,0.054131992
5306,harming,0.4000507,-0.24255559
5307,"speech,",0.33994657,-0.20841564
5308,ramifications,0.11760059,-0.03416172
5309,real.,-0.20897806,0.33739117
5310,These,0.2278204,0.30391395
5311,kinds,0.5495538,0.25159612
5312,mind,0.051596787,0.2122561
5313,"230,",0.31768805,-0.29607818
5314,"abuse.""",-0.25687408,0.5319789
5315,Knowledge,-2.251127,-1.0030468
5316,Society,-1.4932017,-0.5215369
5317,('AGESIC'),-1.8872204,-0.4367278
5318,Inter-American,-1.4787813,0.3702504
5319,('IAD'),-1.4487833,0.03170547
5320,American,-1.1986341,-0.56210506
5321,('OAS'),-1.0554055,-0.49950933
5322,Report:,-0.7356831,-0.5757056
5323,"Risks,",-0.56345415,-0.62599903
5324,Progress,-0.45197335,-0.54233223
5325,Way,-0.9067451,-0.5114405
5326,Forward,-1.0378776,-0.453857
5327,Latin,-1.315666,-0.49293655
5328,America,-1.2608615,-0.36187303
5329,Caribbean,-1.2934139,-0.2581203
5330,Uruguay,0.08849541,2.8165839
5331,region,0.3969927,1.320205
5332,maturity,0.14693882,0.21781822
5333,"model,",0.23295233,0.005529024
5334,"strategy,",1.6101831,0.82072204
5335,cybernetic,0.54954225,-0.09188777
5336,culture,0.52446693,-0.20789094
5337,"training,",0.43356848,-0.45106536
5338,"skills,",0.1729329,-0.49943295
5339,"frameworks,",0.3201839,-0.7347565
5340,technologies.,0.26779145,-1.2970076
5341,computer,-0.51994663,0.5802646
5342,"('CSIRT'),",-0.9912609,0.019177271
5343,CERTuy,-0.763571,-0.073188975
5344,remit,-0.7101906,-0.22967549
5345,"AGESIC,",-0.32640022,-0.21518917
5346,Operations,-0.61436903,-0.16869503
5347,Center.,-0.38930094,0.05693796
5348,reference,0.23504286,0.107150026
5349,standards.,-0.44759816,0.24844724
5350,German,-3.5548556,-1.5259929
5351,Conference,-1.170926,-0.59689844
5352,('DSK'),-1.0209311,-0.48283124
5353,countries.,0.15584368,-0.02884465
5354,DSK,0.1922614,0.61478525
5355,inadmissible,-0.9192734,1.1575009
5356,equal,1.6599156,-1.905087
5357,recepient,-0.12030731,-0.8741359
5358,"country,",0.9551897,-0.28381696
5359,precondition,0.3009284,0.08342478
5360,guarantees,-0.20334248,1.3100106
5361,realised,0.3328375,1.8923497
5362,"regard,",-0.31830916,0.43515742
5363,insufficient.,-0.10182883,0.6134034
5364,('BCRs'),0.18985024,0.18954605
5365,country.,-0.5092951,-0.23339774
5366,49,-0.73738384,-0.95889807
5367,admissible,0.1950833,0.919199
5368,fulfilled,0.3409991,0.8632578
5369,case.,0.10018257,0.21848524
5370,equally,-0.107764065,1.3005888
5371,immediately,0.117567986,0.116669685
5372,fulfill,0.46033365,0.48928982
5373,"requirements,",1.4209591,-0.42219758
5374,transitional,-0.258849,0.101927996
5375,harmonisation,-0.41845447,0.3153163
5376,supvervisory,-0.14016247,0.41579902
5377,advise,0.22012976,1.5176692
5378,endorsing,-0.5610059,0.64317685
5379,FAQs,-0.9180738,0.46300158
5380,FAQs'),-1.5118212,0.008433419
5381,('EDPB').,-1.0601944,-0.44281483
5382,referentials,-0.2758684,0.09399982
5383,Standards').,-0.10478066,0.15607405
5384,non-binding,-0.7030363,-0.40786716
5385,paramedical,-0.23318243,-0.6008135
5386,"clinics,",-0.23335186,0.12442718
5387,replaces,0.20704347,0.41363353
5388,NS-50,0.6266468,0.14694221
5389,paramedicals,0.2552864,-0.3547452
5390,basis.,-0.65728384,-0.32634753
5391,"periods,",0.12159146,-0.20754285
5392,periods,0.52549535,-1.9195334
5393,domain,0.5259551,-0.7316905
5394,"minimisation,",2.4365144,-2.3993492
5395,French.,-0.031619534,0.27604353
5396,Directive').,-1.3223648,-0.1676578
5397,minimising,0.30007723,-0.14498845
5398,costs,0.28370908,0.6404633
5399,connectivity,0.81087905,0.71758366
5400,ambitions,0.7609834,0.8946302
5401,justification,0.4113923,1.2403475
5402,so.,0.1812797,0.9076168
5403,"('KCC'),",-0.22789903,0.151576
5404,"('FSC'),",-0.47717407,0.24896778
5405,Safety,-1.1178541,-0.0054190657
5406,('MOIS'),-1.6360121,-0.114252575
5407,incoming,0.09036953,0.9376426
5408,legislations,-0.044722397,0.46917194
5409,"as,",-0.11861421,-0.50950736
5410,"FSC,",0.95502543,-0.32166415
5411,"KCC,",0.7430034,0.2919492
5412,"MOIS,",0.7562278,0.19984181
5413,"Korean,",0.13785517,0.3516338
5414,('BGH'),-1.7688043,-0.13525556
5415,delisting,-0.4181785,0.35603747
5416,preliminary,0.5623442,0.29200524
5417,('CJEU').,-0.87949246,0.18176427
5418,"decision,",-0.28754097,2.7276714
5419,BGH,0.09174294,2.750097
5420,claimant's,-0.46598637,1.0606248
5421,asserted,-0.5680447,0.86775535
5422,disputed,1.0818115,-0.011418074
5423,links,0.94006175,-0.8880746
5424,17(1),-0.35690033,-1.5202826
5425,referring,-1.4511788,0.045885425
5426,Constitutional,-2.540262,-1.4208732
5427,"jurisprudence,",-2.8342223,-1.7590916
5428,severity,0.06334066,0.5125953
5429,"hand,",0.018564856,-0.54832405
5430,"defendants,",-1.083633,-0.07499996
5431,demonstrated,1.8302386,-1.3758833
5432,contested,1.6257035,-1.1042523
5433,other.,0.8277838,-0.010174202
5434,presumption,0.5148819,-0.28385252
5435,priority,0.33112955,-0.4202037
5436,"person,",0.58483106,-0.31946084
5437,conflicting,0.56287676,-0.58917814
5438,weighed,-0.3256183,1.3817282
5439,engine,-0.20992877,0.37576443
5440,obvious,-0.038654797,1.3207346
5441,glance,-0.15536863,0.5329852
5442,recognisable,-0.45599145,0.32001036
5443,person.,-0.5999597,-0.8795461
5444,compatible,0.30488127,1.3053507
5445,life,0.47522062,-2.1413398
5446,weigh,0.40390384,-1.3212225
5447,Charter,-0.6782773,-0.45545298
5448,Fundamental,-0.5994386,-0.28066278
5449,removed,0.69292146,0.061305054
5450,leads,0.84967095,0.22378677
5451,factual,0.6032768,1.1035616
5452,value,2.3540561,1.0107934
5453,judgments,0.1291734,1.3092947
5454,truthfulness,0.8145376,0.92489874
5455,involvement,-0.16220695,0.8784098
5456,Croatia,-2.0571823,-0.5956408
5457,Government'),-1.5762675,-0.13653415
5458,Croatian,0.017843306,1.1213578
5459,'Stop,-0.5033473,0.9879369
5460,COVID-19',-0.68792593,1.0604135
5461,"voluntary,",-0.26026946,1.3192782
5462,"transparent,",0.06503258,1.5704795
5463,"temporary,",0.35641414,1.4861182
5464,temporary,0.36795112,0.47617492
5465,exposure.,-0.47625387,0.047692318
5466,interoperability.,0.44371828,-0.36160737
5467,('AZOP'),-1.1297194,-1.3882366
5468,('AMF'),-1.244278,-1.0921683
5469,Prudential,-1.6352395,-1.359203
5470,('ACPR'),-1.4456251,-0.4772532
5471,remind,-0.8216108,-0.23663814
5472,ATMs,0.077539295,-0.36073214
5473,"Bitcoins,",0.50156355,-0.93751043
5474,AMF,-0.87149256,1.8300724
5475,ACPR,-0.49633265,1.7864771
5476,"AMF,",0.80221516,-0.22787692
5477,entails,0.53783715,-0.16914089
5478,assets.,0.3290032,-0.26935816
5479,engaging,0.41516504,0.22424968
5480,liable,0.30753127,0.62696826
5481,two-year,-0.10361776,0.64236075
5482,prison,-0.42929956,0.7020654
5483,sentence,-0.5576121,0.62446415
5484,"€30,000.",-0.794545,0.34730506
5485,laying,-0.91368407,-0.18163198
5486,trustworthy,1.8876259,-0.85468763
5487,ecosystem,0.14406848,0.4523839
5488,trust.,0.08974327,0.30924827
5489,certainty,-0.025775239,-0.21122001
5490,AI-enabled,0.77682346,-0.09915827
5491,"products,",1.3219388,0.28428775
5492,Joint,-1.9259742,-0.27822536
5493,Research,-1.9491042,-0.5815211
5494,('JRC'),-1.745486,-0.49802908
5495,transformation,0.55021197,-1.5755764
5496,JRC,-0.74983895,1.2413988
5497,developments,0.30936468,0.61740464
5498,undergone,-0.015991352,-0.08053789
5499,couple,-0.63588643,-0.20476437
5500,'Artificial,-1.6936231,0.16947106
5501,Intelligence:,-1.7254858,0.22473699
5502,Perspective',-1.4531895,0.18948919
5503,ago.,-0.9109602,0.46541438
5504,acceleration,0.6526626,-0.35013798
5505,"transformation,",0.35713848,-1.1415055
5506,"Report,",-0.26738518,0.6344296
5507,"sovereignty,",0.13903774,-1.3386042
5508,sovereignty,-0.17138973,-1.2030369
5509,inequalities,0.43502727,-0.529503
5510,"therein,",0.10202582,-0.029849006
5511,lockdown,-0.050320134,-0.29595312
5512,accelerated,-0.2665133,-0.47748542
5513,"transition,",-0.23768772,-0.3953708
5514,widened,-0.4085746,-0.12258193
5515,gap,-0.09184614,-0.0029682107
5516,wealthier,0.33477065,-0.26016176
5517,poorer,0.089308366,-0.40677086
5518,segments,-0.060603883,-0.32011303
5519,society.,-0.17282951,-0.28784955
5520,pandemic,-0.56183827,0.29153872
5521,premise,-0.71203446,-0.37478048
5522,Guidelines').,-0.9724652,0.036070235
5523,"premises,",0.40070897,0.6341401
5524,incorporated,0.34282842,0.8341333
5525,checking,2.139524,-0.34293908
5526,(Privacy),-0.8781426,-1.2531791
5527,1997,-0.98455155,-1.2733208
5528,('PDPO'),-0.96014076,-0.14521995
5529,principles.,-0.9320025,-0.09609921
5530,temperatures,1.0555753,-0.44057813
5531,beyond,-0.02352766,-0.8627306
5532,visitor,-0.02862831,0.091944106
5533,Updated,0.09776774,1.9463325
5534,Board's,-0.85255134,-0.3347533
5535,05/2020,-0.77863765,-0.25050408
5536,2016/679,-0.9465702,0.14409047
5537,Consent').,-0.26398557,0.016393675
5538,"Consent,",-0.12497917,-0.702579
5539,validity,-0.015236689,-1.5929204
5540,walls,2.0604455,1.5956906
5541,scrolling,0.8577483,0.7240625
5542,swiping,0.87804884,1.0349313
5543,webpage,0.9598856,1.244098
5544,affirmative,1.037789,1.4718956
5545,alternative,0.9759425,3.0372486
5546,particular,-0.055334996,-0.11195315
5547,legally,0.60698134,-0.40089926
5548,"user,",0.3503745,-0.28834027
5549,right.,-0.120147154,-0.652026
5550,browsing,0.47976795,1.6130148
5551,3.2.3(e),0.12547277,-0.35345238
5552,accordingly.,-1.0682231,0.2411101
5553,directive,-0.55487436,-0.3050819
5554,machines,0.33667943,-0.083250776
5555,clients',0.034826335,0.16669331
5556,profile.,-0.29618517,0.42690724
5557,Regualation,0.16200596,1.2903941
5558,"transactions,",0.5241124,-0.9967626
5559,unfair,0.08428704,-1.0479647
5560,program.,0.23447959,0.2125563
5561,Questions,-2.134124,-0.5699364
5562,Answers,-2.1191437,-0.6997074
5563,Q&As'),-1.2576021,-0.82926875
5564,Q&As,0.4729151,1.2307212
5565,affording,0.26144457,-1.9972273
5566,"importers,",-0.23322567,-1.1253159
5567,"applicable,",-0.26450527,1.3255975
5568,exporters,0.13048555,-1.3662667
5569,non-authorised,-0.22780582,-1.1751881
5570,either,0.86411434,0.8218003
5571,importer,0.9999471,-0.16072334
5572,"transferred,",0.6118607,0.30399856
5573,actions.,0.3032014,0.029125243
5574,"exporters,",0.42940438,0.4476161
5575,46,-0.73980445,-0.33081207
5576,subcontractors,0.29040125,0.14674799
5577,undermine,1.332566,0.27524564
5578,importer's,1.3374099,0.23145343
